node depth weight,time to finish weight,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3.8,2.0,99.11330049261083,0.9987192118226601,619.9773399014779,373.4295566502463,618.4935960591133,14.891625615763546,64653.96748768473,454.5674876847291
4.0,0.2,99.11330049261083,0.9987192118226601,603.3645320197045,373.57241379310346,601.7487684729064,14.682758620689656,62927.86502463054,457.384236453202
4.0,0.4,99.11330049261083,0.9987192118226601,589.5339901477832,373.32610837438426,587.8275862068965,15.806896551724138,59005.09753694581,416.6187192118227
4.0,0.6,99.11330049261083,0.9987192118226601,576.5172413793103,373.36748768472904,575.128078817734,15.649261083743843,57329.34088669951,416.59704433497535
4.0,0.8,99.11330049261083,0.9987192118226601,594.9192118226601,373.5300492610837,593.2630541871921,15.72807881773399,59093.164532019706,421.32512315270935
4.0,1.0,99.11330049261083,0.9987192118226601,614.6187192118226,373.5832512315271,613.1004926108375,14.825615763546798,63479.668965517245,452.79014778325126
4.0,1.2,99.11330049261083,0.9987192118226601,579.4039408866995,373.5231527093596,577.8906403940887,15.801970443349754,58769.4118226601,414.17931034482757
4.0,1.4,99.11330049261083,0.9987192118226601,605.7980295566502,373.4305418719212,604.0847290640394,15.574384236453202,61581.42561576355,433.0
4.0,1.6,99.11330049261083,0.9987192118226601,617.4364532019705,373.4206896551724,616.1093596059113,15.3192118226601,61004.94482758621,433.56354679802956
4.0,1.8,99.11330049261083,0.9987192118226601,596.1172413793104,373.65418719211823,594.3773399014779,15.745812807881773,59642.62561576354,427.320197044335
4.0,2.0,99.11330049261083,0.9987192118226601,590.9970443349754,373.37339901477833,589.2679802955665,15.833497536945814,58945.503448275864,421.6906403940887
