searchSteps,timeToFinishWeight,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
1,2.0,original,4,true,1.00,12509,415,12488,378,1207581,3132
1,2.0,original,5,true,1.00,4526,381,4524,137,460967,2530
1,2.0,original,6,false,0.41,2740,97,2740,97,339632,851
1,2.0,original,7,true,1.00,11115,387,11115,337,1195005,2954
1,2.0,original,8,true,1.00,4189,358,4186,127,427796,1828
1,2.0,original,9,true,1.00,32,360,30,1,2924,893
1,2.0,original,10,false,0.53,3636,123,3636,123,442313,1125
1,2.0,original,11,true,1.00,6867,349,6863,208,539761,1020
1,2.0,original,12,true,1.00,6471,463,6468,195,440933,1978
1,2.0,original,13,true,1.00,7259,281,7258,220,966007,3001
1,2.0,original,14,true,1.00,34,354,31,1,2818,903
1,2.0,original,15,true,1.00,11761,725,11757,356,1090220,2049
1,2.0,krys,1,true,1.00,5051,340,5049,153,544649,3329
1,2.0,krys,2,false,0.79,32495,999,32495,999,3651897,2590
1,2.0,krys,3,false,0.70,32526,999,32526,999,3564323,1242
1,2.0,krys,4,true,1.00,9775,344,9775,297,986461,1502
1,2.0,krys,5,true,1.00,6961,270,6958,211,834576,1715
1,2.0,krys,6,true,1.00,6125,305,6122,185,694448,3376
1,2.0,krys,7,true,1.00,7233,322,7232,220,782994,1324
1,2.0,krys,8,true,1.00,5547,296,5546,168,582106,2070
1,2.0,krys,9,true,1.00,5904,310,5903,179,711627,2214
1,2.0,krys,10,true,1.00,8192,308,8191,249,906830,2522
1,2.0,krys,11,true,1.00,6038,321,6037,183,589109,2423
1,2.0,krys,12,false,0.70,32509,999,32508,999,3483083,3041
1,2.0,krys,13,true,1.00,5727,292,5725,176,567247,2690
1,2.0,krys,14,false,0.79,32510,999,32510,999,3555630,2463
1,2.0,krys,15,true,1.00,8293,308,8292,251,933538,2930
1,2.0,patternCount,1,false,0.92,10464,330,10463,330,1211403,986
1,2.0,patternCount,2,true,1.00,28,350,25,1,2774,1247
1,2.0,patternCount,3,true,1.00,9010,360,9010,273,1040359,2121
1,2.0,patternCount,4,true,1.00,729,384,725,22,80839,915
1,2.0,patternCount,5,true,1.00,35,380,32,1,3663,635
1,2.0,patternCount,6,true,1.00,25,342,22,1,2194,391
1,2.0,patternCount,7,true,1.00,31,366,27,1,2964,321
1,2.0,patternCount,8,true,1.00,6207,363,6205,188,757590,1884
1,2.0,patternCount,9,true,1.00,3377,354,3373,102,398666,2379
1,2.0,patternCount,10,true,1.00,26,345,23,1,2571,650
1,2.0,patternCount,11,true,1.00,6413,385,6410,194,683623,2541
1,2.0,patternCount,12,true,1.00,3034,348,3031,92,365589,2561
1,2.0,patternCount,13,true,1.00,4442,330,4440,135,485615,2660
1,2.0,patternCount,14,true,1.00,134,335,130,4,14306,1449
1,2.0,patternCount,15,true,1.00,101,366,98,3,10783,497
2,0.2,original,1,true,1.00,9528,308,9528,287,490952,1330
2,0.2,original,2,true,1.00,7686,254,7684,233,403818,1251
2,0.2,original,3,false,0.54,3539,124,3539,124,209961,591
2,0.2,original,4,true,1.00,15231,485,15229,464,634995,1468
2,0.2,original,5,true,1.00,8946,300,8945,273,439693,1080
2,0.2,original,6,false,0.41,2789,100,2789,100,158263,720
2,0.2,original,7,true,1.00,11611,376,11610,353,640376,1363
2,0.2,original,8,true,1.00,9675,323,9673,294,527535,1401
2,0.2,original,9,true,1.00,9007,299,9007,277,469060,1216
2,0.2,original,10,false,0.53,3453,122,3453,122,207056,532
2,0.2,original,11,true,1.00,9795,318,9794,297,531678,1289
2,0.2,original,12,true,1.00,12966,417,12966,396,720885,1722
2,0.2,original,13,true,1.00,7723,257,7722,234,480809,1883
2,0.2,original,14,true,1.00,8152,275,8152,248,449633,1146
2,0.2,original,15,true,1.00,19924,627,19924,606,1056646,1347
2,0.2,krys,1,true,1.00,11814,396,11814,376,681936,1539
2,0.2,krys,2,false,0.67,5187,173,5186,173,284314,1309
2,0.2,krys,3,false,0.80,10461,326,10447,326,626577,1919
2,0.2,krys,4,false,0.88,9408,304,9408,304,533460,1518
2,0.2,krys,5,true,1.00,7744,258,7744,235,439528,1416
2,0.2,krys,6,false,0.59,32073,999,32072,999,1891543,1711
2,0.2,krys,7,true,1.00,7788,259,7788,237,429647,1280
2,0.2,krys,8,true,1.00,8508,281,8508,259,466370,1451
2,0.2,krys,9,true,1.00,8147,272,8147,247,471256,1524
2,0.2,krys,10,false,0.84,7987,251,7987,251,453743,1214
2,0.2,krys,11,true,1.00,8574,280,8573,260,451025,1516
2,0.2,krys,12,false,0.70,32342,999,32341,999,1775368,1941
2,0.2,krys,13,true,1.00,8662,285,8662,264,474424,1244
2,0.2,krys,14,false,0.79,30688,999,30685,999,1815581,1901
2,0.2,krys,15,false,0.80,7320,229,7294,229,399010,1710
2,0.2,patternCount,1,false,0.70,7137,228,7137,228,180661,710
2,0.2,patternCount,2,false,0.21,1955,73,1954,73,57054,378
2,0.2,patternCount,3,true,1.00,10062,336,10062,307,561901,1411
2,0.2,patternCount,4,true,1.00,9866,321,9866,300,572853,1233
2,0.2,patternCount,5,true,1.00,9925,324,9925,303,575277,1465
2,0.2,patternCount,6,true,1.00,9141,300,9141,277,519699,1216
2,0.2,patternCount,7,true,1.00,9505,310,9505,288,553213,1067
2,0.2,patternCount,8,true,1.00,9371,313,9371,284,544639,1375
2,0.2,patternCount,9,true,1.00,9966,328,9966,307,581937,1337
2,0.2,patternCount,10,true,1.00,9237,308,9237,287,527170,1229
2,0.2,patternCount,11,true,1.00,10263,334,10263,311,598845,1156
2,0.2,patternCount,12,true,1.00,9700,328,9700,307,556291,1585
2,0.2,patternCount,13,true,1.00,9090,312,9089,288,524802,1179
2,0.2,patternCount,14,true,1.00,9267,304,9266,283,526899,1185
2,0.2,patternCount,15,true,1.00,9932,322,9931,301,568849,1347
2,0.4,original,1,true,1.00,9103,306,9103,276,497451,1170
2,0.4,original,2,true,1.00,6999,250,6999,212,359402,1318
2,0.4,original,3,true,1.00,6006,223,6006,184,353117,1499
2,0.4,original,4,true,1.00,11317,378,11317,345,609303,1850
2,0.4,original,5,true,1.00,8510,300,8510,259,422557,1491
2,0.4,original,6,false,0.41,2664,97,2664,97,144842,1181
2,0.4,original,7,true,1.00,11319,378,11319,343,596994,1428
2,0.4,original,8,true,1.00,8048,291,8047,244,404767,1549
2,0.4,original,9,true,1.00,8877,307,8877,270,439918,1359
2,0.4,original,10,true,1.00,6066,222,6066,185,354967,1557
2,0.4,original,11,true,1.00,9106,314,9105,276,501725,1557
2,0.4,original,12,true,1.00,12378,413,12378,376,671730,1288
2,0.4,original,13,true,1.00,6599,245,6598,200,395278,1512
2,0.4,original,14,true,1.00,8120,280,8119,247,441995,1321
2,0.4,original,15,true,1.00,18914,611,18914,576,988168,1445
2,0.4,krys,1,true,1.00,11685,401,11684,366,668685,1818
2,0.4,krys,2,false,0.79,31556,999,31552,999,1676059,1795
2,0.4,krys,3,false,0.70,32186,999,32186,999,1858168,1296
2,0.4,krys,4,true,1.00,9596,335,9595,296,531557,1480
2,0.4,krys,5,true,1.00,7285,248,7285,221,420510,1368
2,0.4,krys,6,true,1.00,8054,277,8053,244,441487,1642
2,0.4,krys,7,true,1.00,7554,264,7554,229,416803,1519
2,0.4,krys,8,true,1.00,8414,294,8414,255,458293,1266
2,0.4,krys,9,true,1.00,7686,269,7686,234,443402,1616
2,0.4,krys,10,true,1.00,9039,303,9039,274,512442,1507
2,0.4,krys,11,true,1.00,8086,281,8086,245,418890,1185
2,0.4,krys,12,false,0.70,32314,999,32312,999,1966719,1774
2,0.4,krys,13,true,1.00,8016,278,8016,243,440647,1465
2,0.4,krys,14,true,1.00,7622,278,7622,231,397096,1654
2,0.4,krys,15,false,0.80,7295,227,7295,227,432015,1738
2,0.4,patternCount,1,false,0.94,9130,294,9129,294,550940,1512
2,0.4,patternCount,2,true,1.00,9210,324,9209,283,519238,1440
2,0.4,patternCount,3,true,1.00,9140,320,9140,279,509730,1393
2,0.4,patternCount,4,true,1.00,9597,324,9597,291,537915,1178
2,0.4,patternCount,5,true,1.00,9210,316,9209,279,523357,1447
2,0.4,patternCount,6,true,1.00,8747,310,8747,267,484572,936
2,0.4,patternCount,7,true,1.00,8974,308,8973,273,509387,1454
2,0.4,patternCount,8,true,1.00,8477,310,8477,257,481122,1451
2,0.4,patternCount,9,true,1.00,8812,300,8810,267,488903,1353
2,0.4,patternCount,10,true,1.00,8743,302,8743,265,489025,1432
2,0.4,patternCount,11,true,1.00,9073,316,9073,275,500993,1341
2,0.4,patternCount,12,true,1.00,9274,316,9274,281,521740,1223
2,0.4,patternCount,13,true,1.00,9014,308,9013,273,499090,1412
2,0.4,patternCount,14,true,1.00,9007,308,9007,277,498243,1161
2,0.4,patternCount,15,true,1.00,9472,322,9471,287,537351,1852
2,0.6,original,1,true,1.00,5444,331,5443,165,291190,681
2,0.6,original,2,true,1.00,5236,264,5235,159,278619,1522
2,0.6,original,3,true,1.00,24,227,22,1,1384,1004
2,0.6,original,4,true,1.00,10496,366,10494,319,359582,1749
2,0.6,original,5,true,1.00,81,309,78,3,3379,327
2,0.6,original,6,true,1.00,1124,234,1122,34,64000,874
2,0.6,original,7,true,1.00,11514,394,11514,349,617815,1738
2,0.6,original,8,true,1.00,2439,294,2437,74,131005,1225
2,0.6,original,9,true,1.00,33,310,31,1,1586,826
2,0.6,original,10,true,1.00,15,226,13,1,804,193
2,0.6,original,11,true,1.00,8843,320,8842,268,485383,1783
2,0.6,original,12,true,1.00,10758,391,10758,328,564697,1429
2,0.6,original,13,true,1.00,16,253,14,1,891,318
2,0.6,original,14,true,1.00,80,275,78,3,4243,802
2,0.6,original,15,true,1.00,14093,611,14091,430,719040,1458
2,0.6,krys,1,true,1.00,10164,384,10163,322,581565,2081
2,0.6,krys,2,true,1.00,7476,304,7475,227,399569,1625
2,0.6,krys,3,false,0.80,8455,277,8454,277,492181,1927
2,0.6,krys,4,true,1.00,9263,336,9263,289,504736,1671
2,0.6,krys,5,true,1.00,6415,249,6414,196,366400,1286
2,0.6,krys,6,true,1.00,7590,287,7589,230,420833,1722
2,0.6,krys,7,true,1.00,5565,266,5564,169,303045,1659
2,0.6,krys,8,true,1.00,7726,288,7725,235,409359,1805
2,0.6,krys,9,true,1.00,5116,266,5115,155,293705,1858
2,0.6,krys,10,true,1.00,7323,292,7322,222,416874,1804
2,0.6,krys,11,true,1.00,6632,285,6631,201,336702,1105
2,0.6,krys,12,true,1.00,9899,399,9899,300,541425,1851
2,0.6,krys,13,true,1.00,7548,280,7548,229,413536,1707
2,0.6,krys,14,true,1.00,6488,282,6487,197,336703,1620
2,0.6,krys,15,false,0.80,7262,227,7262,227,414682,1647
2,0.6,patternCount,1,false,0.94,9663,310,9663,310,592530,1374
2,0.6,patternCount,2,true,1.00,2586,308,2583,83,139847,714
2,0.6,patternCount,3,true,1.00,988,320,985,30,52851,738
2,0.6,patternCount,4,true,1.00,24,316,19,1,973,258
2,0.6,patternCount,5,true,1.00,61,321,58,2,3234,548
2,0.6,patternCount,6,true,1.00,20,320,18,1,842,279
2,0.6,patternCount,7,true,1.00,93,324,89,3,4701,1018
2,0.6,patternCount,8,true,1.00,32,321,29,1,1650,486
2,0.6,patternCount,9,true,1.00,13,312,10,1,540,92
2,0.6,patternCount,10,true,1.00,48,317,45,2,2317,155
2,0.6,patternCount,11,true,1.00,3760,331,3758,114,199178,924
2,0.6,patternCount,12,true,1.00,27,316,24,1,1226,578
2,0.6,patternCount,13,true,1.00,27,308,24,1,1284,433
2,0.6,patternCount,14,true,1.00,31,316,28,1,1457,766
2,0.6,patternCount,15,true,1.00,893,327,891,27,48331,722
2,0.8,original,1,true,1.00,18,336,15,1,727,136
2,0.8,original,2,true,1.00,22,275,19,1,920,333
2,0.8,original,3,true,1.00,232,240,229,7,14514,1701
2,0.8,original,4,true,1.00,10592,367,10592,323,529443,1785
2,0.8,original,5,true,1.00,2199,337,2184,67,111294,1246
2,0.8,original,6,true,1.00,2919,247,2917,90,195246,1603
2,0.8,original,7,true,1.00,11088,391,11088,337,576883,1690
2,0.8,original,8,true,1.00,3616,334,3613,111,188728,1631
2,0.8,original,9,true,1.00,11,322,8,1,382,25
2,0.8,original,10,true,1.00,2629,241,2627,80,173746,1976
2,0.8,original,11,true,1.00,4456,351,4454,137,242828,1161
2,0.8,original,12,true,1.00,11291,446,11290,345,587865,1433
2,0.8,original,13,true,1.00,13,286,11,1,708,72
2,0.8,original,14,true,1.00,26,319,23,1,1182,562
2,0.8,original,15,true,1.00,6074,667,6069,185,307892,1127
2,0.8,krys,1,true,1.00,10173,423,10172,320,568488,1828
2,0.8,krys,2,false,0.79,31319,999,31312,999,1841351,1708
2,0.8,krys,3,true,1.00,10161,421,10160,312,595602,1717
2,0.8,krys,4,true,1.00,10130,358,10129,308,543262,1949
2,0.8,krys,5,true,1.00,18,260,16,1,720,197
2,0.8,krys,6,true,1.00,5148,305,5147,156,132534,1201
2,0.8,krys,7,true,1.00,2971,292,2969,90,143024,982
2,0.8,krys,8,true,1.00,5706,283,5704,174,280755,1016
2,0.8,krys,9,true,1.00,29,278,26,1,1354,377
2,0.8,krys,10,true,1.00,8011,320,8010,243,433995,1417
2,0.8,krys,11,true,1.00,6532,309,6531,198,323061,985
2,0.8,krys,12,true,1.00,7160,320,7159,217,390566,1480
2,0.8,krys,13,true,1.00,5019,285,5018,152,257214,1116
2,0.8,krys,14,true,1.00,6551,297,6550,199,331588,1521
2,0.8,krys,15,true,1.00,5910,293,5909,179,349349,1009
2,0.8,patternCount,1,false,0.94,10449,334,10448,334,705216,935
2,0.8,patternCount,2,true,1.00,14,356,11,1,569,81
2,0.8,patternCount,3,true,1.00,67,340,64,2,3400,455
2,0.8,patternCount,4,true,1.00,24,356,21,1,1139,240
2,0.8,patternCount,5,true,1.00,22,360,19,1,1036,179
2,0.8,patternCount,6,true,1.00,15,348,12,1,607,115
2,0.8,patternCount,7,true,1.00,11,344,8,1,427,37
2,0.8,patternCount,8,true,1.00,30,340,27,1,1616,592
2,0.8,patternCount,9,true,1.00,15,340,12,1,651,161
2,0.8,patternCount,10,true,1.00,12,343,9,1,497,72
2,0.8,patternCount,11,true,1.00,18,352,14,1,808,124
2,0.8,patternCount,12,true,1.00,22,364,18,1,1008,553
2,0.8,patternCount,13,true,1.00,17,344,14,1,626,148
2,0.8,patternCount,14,true,1.00,21,343,18,1,949,193
2,0.8,patternCount,15,true,1.00,31,364,28,1,1514,474
2,1.0,original,1,true,1.00,13,354,9,1,440,76
2,1.0,original,2,true,1.00,25,288,22,1,1039,356
2,1.0,original,3,true,1.00,3431,279,3429,104,230190,1963
2,1.0,original,4,true,1.00,10626,385,10625,324,567998,1795
2,1.0,original,5,true,1.00,1184,385,1180,36,59870,601
2,1.0,original,6,false,0.41,2795,101,2795,101,188337,1413
2,1.0,original,7,true,1.00,35,399,32,1,1528,848
2,1.0,original,8,true,1.00,35,334,32,1,1609,640
2,1.0,original,9,true,1.00,15,347,12,1,575,119
2,1.0,original,10,true,1.00,2630,257,2628,80,182256,922
2,1.0,original,11,true,1.00,57,357,54,2,2789,586
2,1.0,original,12,true,1.00,729,463,725,22,36969,759
2,1.0,original,13,true,1.00,17,290,14,1,1005,129
2,1.0,original,14,true,1.00,13,335,10,1,447,76
2,1.0,original,15,true,1.00,4097,730,4091,125,197114,1172
2,1.0,krys,1,true,1.00,9431,401,9430,302,540690,1484
2,1.0,krys,2,false,0.79,31372,999,31362,999,1828622,1346
2,1.0,krys,3,true,1.00,8326,372,8325,263,486939,1923
2,1.0,krys,4,true,1.00,10193,366,10192,313,556735,1526
2,1.0,krys,5,true,1.00,27,279,25,1,1434,247
2,1.0,krys,6,true,1.00,4226,323,4224,128,253730,1801
2,1.0,krys,7,true,1.00,28,317,25,1,1295,402
2,1.0,krys,8,true,1.00,99,308,96,3,5338,292
2,1.0,krys,9,true,1.00,27,302,25,1,1374,263
2,1.0,krys,10,true,1.00,8318,319,8318,254,465440,1328
2,1.0,krys,11,true,1.00,5738,322,5737,175,278912,1276
2,1.0,krys,12,true,1.00,7785,359,7783,236,430155,1744
2,1.0,krys,13,true,1.00,3728,292,3726,113,192558,1526
2,1.0,krys,14,false,0.79,31335,999,31329,999,1821346,1387
2,1.0,krys,15,true,1.00,6891,320,6890,209,400113,1474
2,1.0,patternCount,1,false,0.93,11485,370,11485,370,805297,1290
2,1.0,patternCount,2,true,1.00,12,356,8,1,429,30
2,1.0,patternCount,3,true,1.00,25,392,21,1,1116,274
2,1.0,patternCount,4,true,1.00,15,365,13,1,608,89
2,1.0,patternCount,5,true,1.00,13,356,11,1,549,132
2,1.0,patternCount,6,true,1.00,13,352,10,1,541,133
2,1.0,patternCount,7,true,1.00,14,360,11,1,541,92
2,1.0,patternCount,8,true,1.00,21,360,18,1,1109,455
2,1.0,patternCount,9,true,1.00,28,356,24,1,1434,232
2,1.0,patternCount,10,true,1.00,11,355,8,1,403,31
2,1.0,patternCount,11,true,1.00,21,376,18,1,919,56
2,1.0,patternCount,12,true,1.00,29,372,25,1,1501,359
2,1.0,patternCount,13,true,1.00,21,359,18,1,878,454
2,1.0,patternCount,14,true,1.00,25,366,22,1,1132,469
2,1.0,patternCount,15,true,1.00,14,380,10,1,530,35
2,1.2,original,1,true,1.00,14,362,10,1,477,51
2,1.2,original,2,true,1.00,19,301,17,1,664,282
2,1.2,original,3,true,1.00,1025,267,1022,31,70931,995
2,1.2,original,4,true,1.00,11252,404,11252,343,603166,1864
2,1.2,original,5,true,1.00,19,414,15,1,731,122
2,1.2,original,6,false,0.41,3091,110,3091,110,212320,420
2,1.2,original,7,true,1.00,6003,410,6000,182,315321,978
2,1.2,original,8,true,1.00,22,384,19,1,959,309
2,1.2,original,9,true,1.00,13,364,9,1,452,31
2,1.2,original,10,true,1.00,32,299,30,1,1969,257
2,1.2,original,11,true,1.00,19,360,16,1,881,137
2,1.2,original,12,true,1.00,1024,535,1020,32,50490,275
2,1.2,original,13,true,1.00,17,310,14,1,1032,116
2,1.2,original,14,true,1.00,16,338,12,1,542,86
2,1.2,original,15,true,1.00,3995,721,3989,121,184802,189
2,1.2,krys,1,true,1.00,12686,474,12684,392,740375,1541
2,1.2,krys,2,false,0.79,30754,999,30750,999,1805304,1365
2,1.2,krys,3,false,0.80,11520,358,11520,358,559315,2096
2,1.2,krys,4,true,1.00,8248,401,8246,250,402066,1700
2,1.2,krys,5,true,1.00,19,299,16,1,810,138
2,1.2,krys,6,true,1.00,4946,324,4944,150,277262,1798
2,1.2,krys,7,true,1.00,20,363,17,1,839,256
2,1.2,krys,8,true,1.00,32,351,28,1,1516,178
2,1.2,krys,9,true,1.00,15,331,12,1,731,140
2,1.2,krys,10,true,1.00,8512,338,8504,259,480757,1546
2,1.2,krys,11,true,1.00,891,330,888,27,43004,1065
2,1.2,krys,12,true,1.00,9266,410,9265,281,526322,1684
2,1.2,krys,13,true,1.00,35,315,32,1,1707,551
2,1.2,krys,14,false,0.79,31203,999,31198,999,1808727,1652
2,1.2,krys,15,true,1.00,6825,332,6823,207,402070,1112
2,1.2,patternCount,1,false,0.93,11257,360,11256,360,816205,1566
2,1.2,patternCount,2,true,1.00,12,368,9,1,484,66
2,1.2,patternCount,3,true,1.00,154,445,150,5,9102,367
2,1.2,patternCount,4,true,1.00,18,392,14,1,800,250
2,1.2,patternCount,5,true,1.00,14,376,11,1,558,78
2,1.2,patternCount,6,true,1.00,16,369,12,1,627,137
2,1.2,patternCount,7,true,1.00,15,387,11,1,589,68
2,1.2,patternCount,8,true,1.00,16,381,12,1,708,182
2,1.2,patternCount,9,true,1.00,14,376,10,1,615,80
2,1.2,patternCount,10,true,1.00,11,355,8,1,418,91
2,1.2,patternCount,11,true,1.00,20,412,16,1,949,68
2,1.2,patternCount,12,true,1.00,26,376,23,1,1404,405
2,1.2,patternCount,13,true,1.00,12,381,9,1,451,31
2,1.2,patternCount,14,true,1.00,18,376,15,1,851,213
2,1.2,patternCount,15,true,1.00,15,392,12,1,615,58
2,1.4,original,1,true,1.00,12,395,8,1,414,45
2,1.4,original,2,true,1.00,15,309,12,1,527,206
2,1.4,original,3,true,1.00,891,282,889,27,64285,1124
2,1.4,original,4,true,1.00,13266,454,13266,403,721403,1919
2,1.4,original,5,true,1.00,29,424,24,1,1115,192
2,1.4,original,6,false,0.41,3157,112,3157,112,219692,829
2,1.4,original,7,true,1.00,30,417,26,1,1371,869
2,1.4,original,8,true,1.00,26,380,22,1,1043,304
2,1.4,original,9,true,1.00,13,379,9,1,417,40
2,1.4,original,10,true,1.00,33,311,30,1,2151,327
2,1.4,original,11,true,1.00,19,381,15,1,736,132
2,1.4,original,12,true,1.00,460,526,455,14,22525,761
2,1.4,original,13,true,1.00,18,319,16,1,1150,122
2,1.4,original,14,true,1.00,15,385,11,1,547,76
2,1.4,original,15,true,1.00,3304,739,3298,100,155740,327
2,1.4,krys,1,true,1.00,11336,472,11335,351,654485,1694
2,1.4,krys,2,false,0.79,31148,999,31144,999,1854204,1473
2,1.4,krys,3,false,0.80,12311,386,12311,386,713398,1591
2,1.4,krys,4,true,1.00,7421,357,7420,232,419736,1262
2,1.4,krys,5,true,1.00,20,311,17,1,914,263
2,1.4,krys,6,true,1.00,5597,331,5596,171,310658,1954
2,1.4,krys,7,true,1.00,20,353,18,1,830,234
2,1.4,krys,8,true,1.00,63,368,59,2,3249,1166
2,1.4,krys,9,true,1.00,16,329,13,1,741,118
2,1.4,krys,10,true,1.00,9899,387,9898,301,554695,1865
2,1.4,krys,11,true,1.00,23,342,20,1,952,355
2,1.4,krys,12,true,1.00,8406,395,8405,255,474482,1081
2,1.4,krys,13,true,1.00,529,324,526,16,30187,1277
2,1.4,krys,14,false,0.79,31177,999,31171,999,1799504,1029
2,1.4,krys,15,true,1.00,34,373,32,1,1759,595
2,1.4,patternCount,1,false,0.93,12511,400,12510,400,898499,2203
2,1.4,patternCount,2,true,1.00,13,374,9,1,466,52
2,1.4,patternCount,3,true,1.00,119,400,116,4,7366,146
2,1.4,patternCount,4,true,1.00,13,379,9,1,513,75
2,1.4,patternCount,5,true,1.00,15,421,11,1,536,75
2,1.4,patternCount,6,true,1.00,15,397,12,1,652,63
2,1.4,patternCount,7,true,1.00,15,418,11,1,602,61
2,1.4,patternCount,8,true,1.00,15,381,12,1,674,144
2,1.4,patternCount,9,true,1.00,17,395,13,1,731,91
2,1.4,patternCount,10,true,1.00,11,361,7,1,340,29
2,1.4,patternCount,11,true,1.00,23,450,19,1,1117,109
2,1.4,patternCount,12,true,1.00,28,406,24,1,1467,443
2,1.4,patternCount,13,true,1.00,12,369,8,1,460,29
2,1.4,patternCount,14,true,1.00,20,390,17,1,887,182
2,1.4,patternCount,15,true,1.00,19,416,15,1,806,201
2,1.6,original,1,true,1.00,14,429,10,1,472,103
2,1.6,original,2,true,1.00,13,311,10,1,458,144
2,1.6,original,3,true,1.00,2305,314,2303,73,173301,1967
2,1.6,original,4,true,1.00,13167,450,13166,399,704633,1854
2,1.6,original,5,true,1.00,24,448,21,1,902,171
2,1.6,original,6,false,0.41,3157,112,3157,112,216195,971
2,1.6,original,7,true,1.00,31,451,27,1,1359,603
2,1.6,original,8,true,1.00,19,410,15,1,777,123
2,1.6,original,9,true,1.00,12,387,8,1,388,40
2,1.6,original,10,true,1.00,33,314,29,1,2056,338
2,1.6,original,11,true,1.00,18,395,14,1,730,139
2,1.6,original,12,true,1.00,69,573,63,2,2977,1210
2,1.6,original,13,true,1.00,19,321,16,1,1187,128
2,1.6,original,14,true,1.00,14,381,11,1,498,50
2,1.6,original,15,true,1.00,72,789,64,2,3035,135
2,1.6,krys,1,true,1.00,10657,472,10654,328,602012,1831
2,1.6,krys,2,false,0.79,32333,999,32330,999,1877180,1019
2,1.6,krys,3,false,0.80,10130,327,10130,327,514294,1245
2,1.6,krys,4,true,1.00,7620,360,7619,235,346736,1423
2,1.6,krys,5,true,1.00,22,340,19,1,956,251
2,1.6,krys,6,true,1.00,5974,355,5972,182,323474,1650
2,1.6,krys,7,true,1.00,20,363,17,1,862,277
2,1.6,krys,8,true,1.00,52,368,48,2,2630,1139
2,1.6,krys,9,true,1.00,15,335,12,1,678,120
2,1.6,krys,10,true,1.00,11117,395,11116,338,653005,1841
2,1.6,krys,11,true,1.00,24,361,20,1,934,249
2,1.6,krys,12,true,1.00,8736,419,8735,267,502453,1278
2,1.6,krys,13,true,1.00,4788,366,4785,146,283381,1581
2,1.6,krys,14,false,0.79,32068,999,32066,999,1885535,1071
2,1.6,krys,15,false,0.80,9768,303,9768,303,604526,802
2,1.6,patternCount,1,false,0.93,12777,404,12777,404,931715,1768
2,1.6,patternCount,2,true,1.00,17,411,13,1,664,128
2,1.6,patternCount,3,true,1.00,22,417,18,1,1101,162
2,1.6,patternCount,4,true,1.00,14,396,11,1,556,106
2,1.6,patternCount,5,true,1.00,21,457,16,1,894,92
2,1.6,patternCount,6,true,1.00,14,400,11,1,549,60
2,1.6,patternCount,7,true,1.00,13,406,9,1,475,33
2,1.6,patternCount,8,true,1.00,18,396,14,1,808,138
2,1.6,patternCount,9,true,1.00,16,403,12,1,598,32
2,1.6,patternCount,10,true,1.00,10,367,7,1,317,22
